COPY public.myapp_estadisticasjugador (id, url, tipo, saves, save_percentage, goals_conceded, goals_prevented, clean_sheets, error_led_to_goal, high_claim, pass_accuracy, accurate_long_balls, long_ball_accuracy, goals, expected_goals_xg, xg_on_target_xgot, non_penalty_xg, shots, shots_on_target, assists, expected_assists_xa, successful_passes, pass_accuracy_outfield, accurate_long_balls_outfield, long_ball_accuracy_outfield, chances_created, successful_crosses, cross_accuracy, successful_dribbles, dribble_success, touches, touches_in_opposition_box, dispossessed, fouls_won, penalties_awarded, tackles_won, tackles_won_percentage, duels_won, duels_won_percentage, aerial_duels_won, aerial_duels_won_percentage, interceptions, blocked, fouls_committed, recoveries, possession_won_final_3rd, dribbled_past, yellow_cards, red_cards, jugador_id) FROM stdin;
15	https://www.fotmob.com/players/1607563/tobias-leiva	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2	1.37	2.69	\N	19	5	0	0.24	334	79.1%	18	43.9%	8	2	33.3%	14	43.8%	591	17	7	4	\N	15	65.2%	52	46.8%	11	50.0%	8	3	11	64	9	14	2	1065
16	https://www.fotmob.com/players/1003370/justo-giani	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2	1.42	1.84	\N	28	8	2	1.53	219	71.8%	8	47.1%	25	9	31.0%	13	41.9%	577	17	27	37	\N	13	54.2%	93	49.2%	19	37.3%	7	10	8	64	7	12	1	1066
17	https://www.fotmob.com/players/921347/lautaro-chavez	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0.46	0.32	\N	9	4	1	0.33	50	63.3%	5	45.5%	11	7	25.9%	2	15.4%	193	5	7	7	\N	5	55.6%	19	40.4%	1	25.0%	1	4	2	19	3	6	1	1067
18	https://www.fotmob.com/players/1311635	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1	0.89	1.37	\N	13	6	0	0.53	108	68.8%	4	23.5%	9	3	20.0%	3	21.4%	315	17	7	6	\N	11	45.8%	45	45.5%	12	41.4%	2	2	17	35	6	4	1	1068
19	https://www.fotmob.com/players/345801/ayrton-preciado	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2	0.76	1.49	\N	9	3	2	0.59	134	80.2%	4	40.0%	10	6	20.0%	13	59.1%	299	22	9	12	\N	6	66.7%	37	56.1%	3	27.3%	3	2	2	39	6	1	0	1069
20	https://www.fotmob.com/players/1248634/natanael-guzman	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0.21	0.09	\N	6	2	0	0.10	54	81.8%	2	50.0%	2	1	10.0%	2	11.1%	149	7	9	7	\N	3	60.0%	17	35.4%	3	75.0%	1	2	\N	16	3	5	0	1070
21	https://www.fotmob.com/players/1609504/tiago-serrago	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1	0.48	1.78	\N	14	7	1	0.28	80	71.4%	3	30.0%	8	5	23.8%	9	56.2%	220	11	5	4	\N	3	50.0%	20	43.5%	1	20.0%	1	3	8	25	1	3	1	1071
22	https://www.fotmob.com/players/793285/alexis-dominguez	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0.09	0.02	\N	3	1	0	0.01	31	66.0%	1	100.0%	1	\N	\N	1	100.0%	88	9	4	4	\N	2	100.0%	18	46.2%	12	44.4%	\N	1	2	2	1	\N	0	1072
23	https://www.fotmob.com/players/1363175	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	6	5.45	5.93	\N	41	17	2	1.24	230	71.0%	9	75.0%	17	2	16.7%	15	33.3%	634	52	20	21	\N	18	78.3%	89	40.8%	30	39.0%	3	10	31	51	9	6	5	1073
24	https://www.fotmob.com/players/1523556/franco-rami	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2	1.42	2.34	\N	13	6	0	0.03	43	66.2%	2	66.7%	2	\N	\N	\N	\N	125	19	1	4	\N	5	100.0%	21	46.7%	13	46.4%	1	2	5	10	\N	\N	0	1074
